season,round,event_name,session_type,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026,9,British Grand Prix,R,2026-07-05 15:27:42,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,51
2026,9,British Grand Prix,R,2026-07-05 15:27:50,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,51
2026,9,British Grand Prix,R,2026-07-05 15:29:51,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:31:05,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,52
2026,9,British Grand Prix,R,2026-07-05 15:31:16,Flag,TRACK CLEAR,,CLEAR,Track,,,52
2026,9,British Grand Prix,R,2026-07-05 15:31:30,Other,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:32:11,Other,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS,,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:32:17,Other,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS (5TH OFFENCE),,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:32:20,Other,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS (6TH OFFENCE),,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:32:29,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT (16:03:34),,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:37:02,Other,CAR 18 (STR) TIME 1:40.212 DELETED - TRACK LIMITS AT TURN 15 LAP 42 16:13:44,,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:37:08,Other,INCIDENT INVOLVING CAR 18 (STR) NOTED - TRACK LIMITS,,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:37:19,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - TRACK LIMITS,,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:41:44,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - SAFETY CAR INFRINGEMENT (16:26:02),,,,,,52
2026,9,British Grand Prix,R,2026-07-05 15:41:57,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT (16:26:02),,,,,,52
2026,9,British Grand Prix,S,2026-07-04 10:26:24,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:30:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,9,British Grand Prix,S,2026-07-04 10:35:01,Other,PIT EXIT CLOSED,,,,,,1
2026,9,British Grand Prix,S,2026-07-04 10:38:13,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:38:40,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:38:49,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:39:53,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:40:03,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:41:46,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:43:10,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:43:42,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:43:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:44:03,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:45:19,Other,RISK OF RAIN FOR THE F1 SPRINT IS 10%,,,,,,1
2026,9,British Grand Prix,S,2026-07-04 10:45:37,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:46:35,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:47:31,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:48:29,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:49:19,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:49:40,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:50:13,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:51:50,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:52:00,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,1
2026,9,British Grand Prix,S,2026-07-04 10:57:20,Other,OVERTAKE DISABLED,,,,,,1
2026,9,British Grand Prix,S,2026-07-04 11:03:57,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,9,British Grand Prix,S,2026-07-04 11:05:27,Other,OVERTAKE ENABLED,,,,,,1
2026,9,British Grand Prix,S,2026-07-04 11:05:58,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.000000,,2
2026,9,British Grand Prix,S,2026-07-04 11:06:00,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.000000,,2
2026,9,British Grand Prix,S,2026-07-04 11:06:04,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,2
2026,9,British Grand Prix,S,2026-07-04 11:07:12,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,,,,3
2026,9,British Grand Prix,S,2026-07-04 11:09:45,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,4
2026,9,British Grand Prix,S,2026-07-04 11:12:17,Other,TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 14 (ALO) NOTED - CAUSING A COLLISION (12:05:54),,,,,,6
2026,9,British Grand Prix,S,2026-07-04 11:14:08,Other,LAP 1 TURN 9 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (12:04:50),,,,,,7
2026,9,British Grand Prix,S,2026-07-04 11:14:14,Other,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 1 12:04:57,,,,,,7
2026,9,British Grand Prix,S,2026-07-04 11:14:25,Other,CAR 14 (ALO) TIME 1:43.149 DELETED - TRACK LIMITS AT TURN 3 LAP 2 12:05:58,,,,,,7
2026,9,British Grand Prix,S,2026-07-04 11:15:32,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 14 (ALO) UNDER INVESTIGATION - CAUSING A COLLISION (12:05:54),,,,,,8
2026,9,British Grand Prix,S,2026-07-04 11:16:12,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 11 (PER) - CAUSING A COLLISION (12:05:54),,,,,,8
2026,9,British Grand Prix,S,2026-07-04 11:23:13,Other,CAR 81 (PIA) TIME 1:32.434 DELETED - TRACK LIMITS AT TURN 9 LAP 8 12:15:49,,,,,,13
2026,9,British Grand Prix,S,2026-07-04 11:23:25,Other,CAR 18 (STR) TIME 1:37.618 DELETED - TRACK LIMITS AT TURN 13 LAP 10 12:19:52,,,,,,13
2026,9,British Grand Prix,S,2026-07-04 11:23:33,Other,CAR 81 (PIA) TIME 1:33.641 DELETED - TRACK LIMITS AT TURN 9 LAP 11 12:20:28,,,,,,13
2026,9,British Grand Prix,S,2026-07-04 11:23:35,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 12:23:35,,BLUE,Driver,,11,13
2026,9,British Grand Prix,S,2026-07-04 11:23:46,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 12:23:46,,BLUE,Driver,,11,13
2026,9,British Grand Prix,S,2026-07-04 11:23:57,Other,CAR 30 (LAW) TIME 1:33.754 DELETED - TRACK LIMITS AT TURN 13 LAP 12 12:22:22,,,,,,13
2026,9,British Grand Prix,S,2026-07-04 11:26:08,Other,FIA STEWARDS: LAP 1 TURN 9 INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (12:04:50),,,,,,15
2026,9,British Grand Prix,S,2026-07-04 11:26:17,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 12:26:16,,BLUE,Driver,,11,15
2026,9,British Grand Prix,S,2026-07-04 11:26:37,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 12:26:36,,BLUE,Driver,,11,15
2026,9,British Grand Prix,S,2026-07-04 11:26:41,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 12:26:40,,BLUE,Driver,,11,15
2026,9,British Grand Prix,S,2026-07-04 11:26:51,Other,CAR 18 (STR) TIME 1:38.810 DELETED - TRACK LIMITS AT TURN 9 LAP 13 12:24:31,,,,,,15
2026,9,British Grand Prix,S,2026-07-04 11:26:54,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 12:26:53,,BLUE,Driver,,11,15
2026,9,British Grand Prix,S,2026-07-04 11:27:05,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 12:27:05,,BLUE,Driver,,11,16
2026,9,British Grand Prix,S,2026-07-04 11:27:25,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:27:24,,BLUE,Driver,,18,16
2026,9,British Grand Prix,S,2026-07-04 11:27:44,Other,FIA STEWARDS: LAP 1 TURN 9 INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE SPRINT - LEAVING THE TRACK AND GAINING AN ADVANTAGE (12:04:50),,,,,,16
2026,9,British Grand Prix,S,2026-07-04 11:27:49,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:27:49,,BLUE,Driver,,18,16
2026,9,British Grand Prix,S,2026-07-04 11:28:08,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:28:07,,BLUE,Driver,,18,16
2026,9,British Grand Prix,S,2026-07-04 11:29:48,Other,TURN 15 INCIDENT INVOLVING CAR 30 (LAW) NOTED - MOVING UNDER BRAKING (12:28:13),,,,,,17
2026,9,British Grand Prix,S,2026-07-04 11:30:09,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,17
2026,9,British Grand Prix,S,2026-07-04 11:30:17,Other,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 14 12:26:10 (PIT),,,,,,17
2026,9,British Grand Prix,S,2026-07-04 11:31:15,Flag,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,,BLACK AND WHITE,Driver,,18,17
2026,9,British Grand Prix,S,2026-07-04 11:33:04,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 30 (LAW) WILL BE INVESTIGATED AFTER THE SPRINT - MOVING UNDER BRAKING (12:28:13),,,,,,17
2026,9,British Grand Prix,S,2026-07-04 11:34:41,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:34:46,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:35:44,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:35:45,Other,CAR 63 (RUS) TIME 1:31.977 DELETED - TRACK LIMITS AT TURN 9 LAP 17 12:31:53,,,,,,17
2026,9,British Grand Prix,S,2026-07-04 11:35:53,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:35:57,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:36:12,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:36:25,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:36:41,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:37:07,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:38:21,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:38:34,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:38:56,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:39:25,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:39:45,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:40:14,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:40:18,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:40:29,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:41:28,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:41:56,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:41:59,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:42:01,Other,CAR 63 (RUS) TIME 1:31.977 WILL BE REINSTATED,,,,,,17
2026,9,British Grand Prix,S,2026-07-04 11:43:00,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:43:33,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:44:07,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:44:24,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:44:38,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:45:03,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:45:07,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:45:08,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:46:06,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:46:19,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:46:24,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:46:44,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:46:49,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.000000,,17
2026,9,British Grand Prix,S,2026-07-04 11:47:07,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.000000,,17
2026,10,Belgian Grand Prix,R,2026-07-19 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:30:00,Other,PIT EXIT CLOSED,,,,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:32:57,Other,INCIDENT INVOLVING CAR 23 (ALB) NOTED - CAR SAFETY LIGHTS (14:22:09),,,,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:33:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:22,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:29,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:34,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:37,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:43,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:45,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:46,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:46,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:48,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:34:55,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:35:14,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:35:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:35:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:36:01,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:36:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:36:43,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:37:07,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:37:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:37:36,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:37:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:37:49,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:38:03,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:38:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:38:34,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:38:35,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:38:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:38:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:38:49,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:39:04,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:39:11,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - CAR SAFETY LIGHTS (14:22:09),,,,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:39:38,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:39:47,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:40:11,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:40:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:40:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:40:45,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:41:30,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:42:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:42:55,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:43:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:43:09,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:45:30,Other,RISK OF RAIN FOR THE F1 RACE IS 10%,,,,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 12:57:25,Other,OVERTAKE DISABLED,,,,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:03:52,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:04:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:04:43,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:04:43,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:04:43,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:05:25,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:05:26,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:05:37,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:05:45,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:05:45,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:05:45,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.000000,,1
2026,10,Belgian Grand Prix,R,2026-07-19 13:06:16,Other,RECOVERY VEHICLE ON TRACK AT TURN 6,,,,,,2
2026,10,Belgian Grand Prix,R,2026-07-19 13:06:22,Other,MARSHALS ON TRACK AT TURN 6,,,,,,2
2026,10,Belgian Grand Prix,R,2026-07-19 13:08:07,Other,TURN 6 INCIDENT INVOLVING CARS 44 (HAM) AND 63 (RUS) NOTED - CAUSING A COLLISION (15:04:29),,,,,,2
2026,10,Belgian Grand Prix,R,2026-07-19 13:08:41,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.000000,,2
2026,10,Belgian Grand Prix,R,2026-07-19 13:08:51,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.000000,,3
2026,10,Belgian Grand Prix,R,2026-07-19 13:08:56,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.000000,,3
2026,10,Belgian Grand Prix,R,2026-07-19 13:08:57,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.000000,,3
2026,10,Belgian Grand Prix,R,2026-07-19 13:09:02,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.000000,,3
2026,10,Belgian Grand Prix,R,2026-07-19 13:09:14,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.000000,,3
